book_id;character_id;name;gender;descent_country;descent_city;living_country;living_city;age;education;profession
41;2;Heather;2;2;99;99;99;99;2;99
41;3;Todi;2;99;99;99;99;4;99;99
41;4;vader;1;99;99;99;99;4;99;99
42;1;Nick;2;4;99;4;6;1;2;kraker/decorateur
42;2;Verena;2;3;99;4;99;1;1;dichter
42;3;Harm;1;99;99;4;6;2;99;kunstenaar
42;4;Parker;1;99;99;4;6;99;2;tuinman/crimineel
42;5;Tommy;1;99;99;4;6;99;1;student
42;6;Muriel;2;99;99;4;99;1;1;kunstenaar
42;7;Zadok;1;99;99;4;99;1;1;student
42;8;Bronx;1;99;99;4;99;2;1;verzamelaar
42;9;Peter;1;99;99;4;99;1;99;99
42;10;Bestman;1;99;99;99;99;99;1;rechter
42;11;Henry;1;99;99;4;99;99;99;drugdealer
42;12;Natasha;2;99;99;4;99;1;99;99
42;13;Hugo;1;99;99;4;99;99;1;filosoof
42;14;Adam;1;99;99;4;99;1;1;filosoof
42;15;Tilly;2;99;99;4;99;99;99;99
43;1;Laura;1;1;3;1;3;4;1;columnist
43;2;Rudolf;1;1;3;1;3;4;1;manager
43;3;Eileen;2;1;99;1;99;2;2;administratief medewerker
43;4;Klara;2;1;99;1;99;3;1;psycholoog
43;5;Paul;1;1;99;1;99;4;1;directeur
43;6;Tijmen;1;1;99;1;3;5;1;docent/hoofdredacteur
43;7;Siem;1;1;99;1;99;4;1;verzekeringsagent
43;8;Valerie;2;1;99;1;3;1;99;99
43;9;Walter;1;1;99;1;99;4;99;internaat begeleider
43;10;Ezechiël;1;1;99;1;99;99;99;99
43;11;Daniëlle;2;1;99;1;3;2;99;galerie medewerker
43;12;Christien;2;1;99;1;3;4;99;99
43;13;Kato;1;6;99;1;1;5;99;docent
44;1;ik;1;1;3;1;3;4;1;schrijver
44;2;Het-Meisje-met-de-mooiste-heupen;2;99;99;1;3;2;1;kunstenaar
44;3;Oppergod David;1;1;3;99;99;99;99;99
44;4;M'n oude vriend 't dode dichtertje;1;99;99;99;99;99;1;dichter
44;5;moeder;2;1;99;1;3;99;99;99
44;6;Het Rooibosvrouwtje;2;99;99;99;99;99;99;99
45;1;Johan;1;6;3;1;1;3;1;student/kunstenaar/caberatier/president
45;2;Arno;1;1;99;1;1;1;1;student/campagnemedewerker
45;3;Virginia;2;6;12;1;2;6;99;model/psychiatrieverpleegkundige
45;4;Jan;1;1;2;1;2;99;99;99
45;5;Willem;1;1;99;1;1;99;1;filmmaker
45;6;Elin;2;1;99;1;1;1;1;student
45;7;Mila;2;1;99;1;1;99;99;99
45;8;Jack;1;1;99;99;99;5;1;burgemeester
45;9;Sophie;2;1;99;1;1;3;1;campagnemedewerker
45;10;Elsbeth;2;1;99;99;99;5;1;campagneleider
45;11;Lena;2;3;99;99;99;2;99;99
45;12;Rijnders;1;1;99;1;99;5;99;politicus
45;13;Iliana;2;5;99;1;99;6;99;toneeldocent
46;1;Walter;1;3;7;1;1;2;1;fabrieksmanager/medewerker de Joodsche Raad/verzetsstrijder/zakenman
46;2;Hanna;2;3;99;1;1;2;99;99
46;3;Yvonne;2;3;99;1;1;1;99;99
46;4;Aus der Fünten;1;3;99;1;1;99;1;commandant
46;5;Fanny;2;99;99;1;1;1;2;crèchemedewerker
46;6;Roos;2;99;99;1;1;1;99;99
46;7;Simon;1;99;99;1;1;1;99;99
46;8;Helmut;1;3;99;3;99;99;99;soldaat
46;9;Sylvie;2;1;99;1;1;1;2;prostituee
46;10;Lages;2;2;99;2;99;99;99;Sturmbannführer
46;11;Piet;1;1;99;1;1;1;1;student/verzetsstrijder
46;12;Sluzker;1;3;6;1;1;99;99;advocaat/medewerker de Joodsche Raad/verzetsstrijder
46;13;Felix;1;1;99;1;1;1;99;medewerker de Joosche Raad/verzetsstrijder/kunstenaar
46;14;Pimentel;2;1;99;1;1;1;99;eigenaar crèche
46;15;Gemmeker;1;3;99;1;1;99;1;commandant
46;16;Henneicke;1;1;1;1;1;99;99;collaborateur
47;1;ik;1;2;4;2;4;2;1;architect
47;2;jij;2;2;4;2;4;2;1;architect
47;3;Muisje;99;99;99;99;99;99;99;99
48;1;Elisabeth;2;1;99;1;1;5;2;lijstenmaker
48;2;Coco;2;1;1;1;1;1;1;student
48;3;Hans;1;1;99;1;1;2;1;therapeut/eigenaar praktijk
48;4;Wilbert;1;1;99;1;1;5;99;eigenaar kookwinkel
48;5;Miriam;2;1;99;1;1;99;99;winkelmedewerker/eigenaar praktijk
48;6;Martin;1;1;99;1;1;99;99;eigenaar lijstenmakerij
48;7;Laura;2;1;99;1;1;3;99;99
48;8;John;1;1;99;1;1;4;99;99
48;9;barman;1;1;99;1;1;4;99;barman
49;1;Mos;1;1;1;1;1;1;99;99
49;2;Beer;1;1;1;1;1;1;99;99
49;3;Lind;2;1;99;1;1;4;99;99
49;4;Alexander;1;1;1;1;1;4;1;journalist
49;5;Moesie;2;1;99;1;2;6;99;99
49;6;Tata;1;1;99;1;2;6;1;filosoof
49;7;opa;1;99;99;99;99;6;2;bakker
49;8;oma;2;99;99;99;99;6;2;bakker
49;9;Jens;1;3;99;6;99;1;2;werkloos
49;10;Bernd;1;1;99;1;99;5;2;wietteler/werkloos
49;11;Rommel;1;6;99;6;99;1;99;horecatechnicus
49;12;Dick;1;1;99;1;99;4;99;winkeleigenaar
49;13;Hans de Zeeman;1;1;99;1;99;99;99;zeeman
49;14;Ronnie;1;1;99;4;10;4;1;bankdirecteur
49;15;Job;1;1;99;1;1;1;99;scholier
50;1;Motke;1;1;99;1;99;6;1;ondernemer
50;2;Mizie;2;1;99;1;99;99;2;mantelzorger
50;3;Ezra;1;1;99;1;99;99;1;ondernemer
50;4;Rivka;2;1;99;3;6;99;2;huisvrouw/directeur
50;5;Aron;1;1;99;1;99;6;1;ondernemer
50;6;Levine;2;3;99;1;99;4;1;hoogleraar
50;7;Sari;2;99;99;1;99;99;99;99
50;8;Agnes;2;1;99;1;99;99;2;administratief medewerker 
50;9;Roosje;2;1;99;1;99;1;2;fabrieksmedewerker
50;10;Hanna;2;1;1;4;10;1;2;barkeeper
50;11;Bertha;2;1;99;1;99;99;2;fabrieksmedewerker
50;12;Diane;2;4;10;4;99;6;1;chemicus
51;1;Adam;1;1;99;1;99;4;1;bibliothecaris
51;2;Eva;2;1;99;1;99;3;99;99
51;3;Ronnie;1;1;99;1;99;4;1;arts
51;4;Sandra;2;1;99;1;99;3;99;99
51;5;Anita;2;3;99;99;99;2;99;pornoactrice
52;1;Maas;1;1;2;1;2;6;1;journalist/redacteur
52;2;Bertha;2;1;3;1;2;6;2;huisvrouw
52;3;Abe;1;1;2;1;99;6;99;99
52;4;Rinus;1;1;2;1;2;6;2;hulp drukkerij
52;5;Godfried;1;1;2;1;2;3;1;eigenaar groothandel
52;6;Meneer Regtop;1;1;3;1;3;6;99;99
52;7;Commerina;2;99;99;1;2;99;2;huisvrouw
52;8;Joris;1;1;99;1;2;4;1;notaris
52;9;Beer;1;1;99;1;2;2;1;administratief medewerker
52;10;Klaaske;1;1;99;1;2;2;99;99
52;11;Ijspeert;1;1;99;1;2;99;1;algemeen directeur
52;12;Streefkerk;1;1;99;1;2;99;1;onderdirecteur
52;13;Shrimp;1;1;99;1;2;99;1;psycholoog
52;14;Te Velde;1;1;99;1;2;99;1;hulp dienstweigering
52;15;John Jack;1;1;2;1;2;1;99;scholier
52;16;Pip;2;1;2;1;2;1;99;scholier
52;17;De Vries;1;1;99;1;2;99;1;algemeen directeur
52;18;Maurits;1;1;99;1;2;99;1;notaris
52;19;Griet;2;1;2;1;2;6;1;naaister
52;20;Dijk;2;1;2;1;2;6;2;verpleger
52;21;Violet;2;1;99;1;2;6;99;99
52;22;Jan;1;1;99;1;2;99;1;hoofd afdeling berekeningen
53;1;Sam;1;3;99;3;6;2;1;architect
53;2;Nina;2;3;99;3;6;2;1;student
53;3;Dave;1;4;99;3;6;2;1;architect
53;4;Hamid Shakir Mahmoud;1;5;99;3;6;4;1;directeur
53;5;Aida;2;3;99;3;6;2;2;werkloos
53;6;meneer Ambani;1;6;99;3;6;4;1;uitvinder
53;7;mevrouw Ambani;2;3;7;3;6;99;2;apothekersassistent
53;8;Bill;1;99;99;5;99;99;99;chauffeur
53;9;Hassan;1;99;99;5;99;99;99;beveiliger
53;10;Fehmer;1;99;99;99;99;99;1;architect
53;11;Heavy;1;99;99;99;99;99;99;beveiliger
53;12;Honey;1;99;99;99;99;99;99;beveiliger
53;13;Böckli;1;99;99;99;99;99;1;ambassadeur
53;14;Martina;2;99;99;3;6;2;1;student
53;15;Liliane;2;99;99;3;6;99;1;secretaresse
53;16;Lankford;1;4;99;4;99;99;1;architect
53;17;Brady;1;3;99;3;99;99;1;spion
53;18;Rose;2;6;99;6;12;99;1;medewerker Dubai Engineering Authority
53;19;Mahmoud al-Mabhouh;1;5;99;5;99;99;1;militair/wapenhandelaar
53;20;Khalil;1;99;99;5;5;99;1;advocaat
53;21;Ursina;2;3;99;5;8;99;1;ambassadeur
54;1;Paul;1;1;99;1;3;4;1;schrijver
54;2;Teresa;2;1;99;1;3;3;1;verpleger
54;3;Maanke;2;1;99;1;3;99;1;ziekenhuisassistent
54;4;Kees;1;99;99;1;3;6;2;zeevaarder
54;5;Frank;1;99;99;1;2;4;99;99
54;6;Lars;1;99;99;1;2;99;1;eigenaar café
54;7;Mike;1;1;99;1;3;1;99;scholier
54;8;Miranda;2;1;99;1;3;1;99;scholier
55;1;Ron van Dijk;1;1;99;1;99;99;1;organisator
55;2;Angelique Hazewinkel;2;99;99;99;99;99;1;personal assistant
55;3;Irene van Dijk;2;99;99;99;99;99;99;99
55;4;Mwambo Otoyo Okomo;1;6;13;1;99;99;2;atleet
55;5;Jolanda;2;1;99;1;99;1;99;99
55;6;Patricia;2;1;99;1;99;1;99;99
56;1;Vincent;1;1;3;4;10;6;1;architect 
56;2;Lee;2;4;10;4;10;1;99;scholier
56;3;Stephen;1;4;10;4;10;99;1;docent/violist/hulpverlener verslavingskliniek
56;4;Joanna;2;4;10;4;10;6;99;99
56;5;Jean;2;4;99;4;99;5;99;99
56;6;Cole;1;4;99;4;10;99;99;cameraman/director of photography
56;7;Rietje;2;6;99;1;99;99;1;student
56;8;mevrouw Dettrich;2;4;99;4;10;5;99;hulpverlener verslavingskliniek
56;9;Cy;1;4;99;4;10;99;99;lichttechnicus
56;10;Ralph;1;4;99;4;10;99;99;cameraman
56;11;Bobby;1;4;99;4;10;1;99;zanger/acteur
56;12;Giotta;1;3;99;4;10;6;99;restauranteigenaar
56;13;Derek;1;4;10;4;10;2;2;receptionist
56;14;David;1;4;99;4;10;99;99;Hitchcock verzamelaar
56;15;meneer Dettrich;1;4;99;4;10;5;99;leider verslavingskliniek
57;1;Loina;2;1;3;1;2;1;1;student
57;2;grootvader;1;1;3;1;2;6;1;advocaat
57;3;Samson;1;1;3;1;2;99;1;advocaat
57;4;Fluit;1;99;99;1;3;99;2;boer
57;5;Konstant;1;99;99;1;2;99;99;99
57;6;Dawud;1;5;99;1;2;1;1;student 
57;7;Frits;2;1;99;1;2;1;1;student 
57;8;Jet;2;1;99;1;3;6;99;99
57;9;Faber;1;99;99;1;99;99;99;goeroe
57;10;Coco;2;1;99;1;99;99;1;barones
57;11;Melchior;1;1;99;1;99;99;1;baron
57;12;Fenerik;1;1;99;1;99;99;1;secretaris
57;13;Sonja;2;1;99;1;99;6;99;99
57;14;Sita;2;5;99;5;99;6;99;99
57;15;Krishnamurti;1;5;99;99;99;6;99;spiritueel leraar
58;1;Daniël;1;1;1;1;1;1;1;student
58;2;Xander;1;1;1;1;1;1;1;student
58;3;Sophie;2;3;7;6;12;1;1;gepensioneerd
58;4;Felix;1;99;99;1;1;6;1;gepensioneerd
58;5;Gioia;2;1;1;1;1;99;1;literatuurcriticus
58;6;Ole;1;3;99;3;7;99;2;werkloos
58;7;Kasper;1;1;99;3;7;1;2;propper
58;8;Elsje;2;1;1;1;1;1;99;99
58;9;Hervé;1;1;99;1;99;99;1;kunstenaar
59;1;Titus;1;2;5;2;4;1;1;student
59;2;Pieter;1;2;5;2;4;1;1;student
59;3;Roos;2;2;99;2;4;1;1;student
59;4;Mona;2;2;99;2;5;99;1;vertaler
59;5;Yvan;1;2;99;99;99;99;1;makelaar
59;6;Nicole;2;2;99;2;5;99;2;huisvrouw
59;7;Edith;2;2;99;2;5;99;99;99
59;8;Patricia;2;2;99;2;4;1;1;student
59;9;Frans;1;2;99;2;4;1;1;student
59;10;Sven;1;2;99;2;5;1;99;99
59;11;vader Donckers;1;2;99;2;5;4;99;99
59;12;Jasmien Donckers;2;2;99;2;99;1;99;99
59;13;moeder Donckers;2;2;99;2;99;4;99;99
59;14;Harry;1;2;99;2;99;4;99;99
59;15;Gonda;2;2;99;2;99;4;99;yoga-instructeur
60;1;Boris;1;1;3;1;3;1;99;scholier
60;2;Lies;2;1;3;1;3;1;99;scholier
60;3;Marie;2;1;3;1;3;4;99;99
60;4;Sjef;1;1;3;1;3;99;99;99
60;5;Wilma;2;1;3;1;3;99;2;hulp bakkerij
60;6;De barman;1;1;3;1;3;99;2;barkeeper
60;7;De bakkersvrouw;2;1;3;1;3;99;2;bakker
60;8;Maurice;1;1;3;1;3;1;99;scholier
60;9;Jeroen;1;1;3;1;3;1;99;scholier
60;10;Jonas;1;1;3;1;3;1;99;99
60;11;Chantal;2;1;2;1;3;1;2;thuishulp
60;12;Verstappen;1;1;3;1;3;5;1;docent
60;13;Van de Venne;2;1;3;1;3;99;1;docent
61;1;Bas;1;1;3;1;1;4;1;docent
61;2;Iris;2;1;2;99;99;4;1;kunsthistoricus
61;3;Johan;1;1;3;1;1;4;1;arts
61;4;Reindert;1;1;2;1;1;4;1;kunstenaar
61;5;Ella;2;1;2;1;3;4;1;kunsthistoricus
61;6;Det;2;1;1;1;1;4;1;docent
61;7;Anna;2;3;99;99;99;4;1;muzikant
61;8;Wout;1;1;1;1;1;1;99;scholier
61;9;Sven;1;1;1;1;1;1;99;scholier
61;10;Eline;2;1;99;99;99;1;1;student
61;11;Medy;2;1;99;99;99;4;99;99
61;12;Rosa;2;1;99;99;99;1;99;99
61;13;Tamar;2;1;99;99;99;1;99;99
61;14;Bernt;1;1;99;1;1;4;99;99
61;15;Tobias;1;1;99;1;1;1;99;99
61;16;Ankie;2;1;99;1;1;4;1;marketingmedewerker
61;17;Hannah;2;1;99;6;99;99;99;99
61;18;Thomas;1;1;99;6;99;99;99;99
61;19;Linus;1;1;99;1;99;1;99;99
61;20;Mariska;2;1;99;1;99;99;99;acteercoach
61;21;Eva;2;1;99;1;99;1;99;model
61;22;Sabine;2;1;99;1;99;1;1;student
62;1;Isolde;2;1;3;1;99;6;99;kunstenaar
62;2;Hanneloor;2;1;3;1;1;6;99;99
62;3;Katja;2;1;3;1;3;6;99;99
62;4;Wolf;1;3;99;99;99;6;1;luitenant
62;5;Max;1;1;3;1;1;6;1;arts
62;6;Noud;1;1;3;1;3;6;99;99
62;7;Cas;1;1;3;1;3;99;2;smid
62;8;Puck;2;1;99;1;99;1;99;99
62;9;Cees;1;1;3;1;3;6;2;boer
62;10;Liesbeth;2;3;99;1;3;6;2;boer
62;11;Theo;1;1;3;1;3;1;2;99
62;12;Kee;2;1;3;1;3;1;2;meid
62;13;Manus;1;1;3;1;3;1;2;knecht
63;1;Philip;1;1;3;1;1;1;1;student/croupier
63;2;Elisabeth;2;1;3;1;3;1;1;student
63;3;Jacob;1;1;99;1;1;1;1;student
63;4;Karen;2;1;99;1;99;99;99;99
63;5;Matt;1;1;99;1;1;1;1;student
63;6;Paulus;1;1;99;1;1;1;1;student
63;7;Bart;1;1;99;1;1;1;1;student
63;8;Sasha;2;1;99;1;1;1;1;student/croupier
63;9;Daphne;2;99;99;99;99;3;1;99
63;10;Hannes;1;1;99;1;1;1;1;student
63;11;Eva ;2;99;99;3;6;99;99;prostituee
63;12;Job;1;1;99;1;99;3;1;99
63;13;Tom;1;1;99;1;1;1;1;student
63;14;Rosanne ;2;1;99;1;1;1;1;student
63;15;Tessa;2;1;99;1;99;1;1;student
63;16;Simon;1;1;99;1;1;1;1;student
63;17;Peter;1;1;99;1;99;99;99;99
63;18;Henk;1;1;99;1;1;6;99;croupier
63;19;Carel;1;1;99;1;99;5;1;99
63;20;Kirsten;2;1;99;1;1;1;1;student
63;21;Mark;1;1;99;1;99;3;1;99
63;22;Justin;1;1;99;1;1;1;1;student
64;1;Bas;1;1;2;6;12;99;1;universitair docent filosofie
64;2;Hyo-son;2;6;12;6;12;3;1;medewerker politie
64;3;Ji-Su;2;6;12;6;12;2;2;prostituee
64;4;Kim Hye-jin;2;6;13;6;12;1;1;student
64;5;Emilie;2;2;99;2;5;99;99;consultant
64;6;Mara;2;2;99;2;99;99;99;99
64;7;Ruusbroec;1;2;99;2;99;6;99;filosoof
64;8;Andy;1;4;99;6;12;99;1;bankmanager
65;1;Luukas;1;1;99;1;99;3;1;opkoper
65;2;René;1;1;99;1;99;5;1;ondernemer
65;3;Robin;2;1;99;1;99;1;99;99
65;4;Geoffrey;1;1;99;1;99;5;2;klusser
65;5;meneer Dons;1;1;99;1;99;5;99;99
65;6;Alfred;1;1;99;1;99;99;99;99
66;1;Mehmet;1;5;9;5;9;1;99;scholier/herder/groenteman
66;2;Selim;1;5;12;5;12;5;2;herder
66;3;Asme;2;5;12;5;12;3;2;huisvrouw
66;4;Yusuf;1;5;12;5;12;1;2;ober
66;5;Hemo;1;5;12;5;12;6;2;herder
66;6;Elida;2;5;9;5;9;1;99;99
66;7;Zilda;2;5;9;5;9;1;2;99
66;8;Ali;1;5;9;5;9;1;99;99
66;9;Atilla;1;5;9;5;9;99;2;slager
66;10;Wusar;1;5;9;5;9;99;2;boer
66;11;de muhtar;1;5;9;5;9;99;99;burgemeester
66;12;Hakan;1;5;9;5;9;1;99;scholier
66;13;Nandar;1;5;12;5;12;1;2;99
66;14;Musey;1;5;99;5;99;6;1;verteller
66;15;Bilal;1;5;12;5;9;1;2;scholier
67;1;Weijntje;2;99;99;99;99;1;1;scholier/muzikant/actrice
67;2;Sijmen;1;99;99;99;99;99;1;fotograaf
67;3;moeder;2;99;99;99;99;99;2;huisvrouw
67;4;Laura;2;99;99;99;99;1;99;scholier
67;5;Isa;2;99;99;99;99;1;99;scholier
67;6;juffrouw Verbeet;2;99;99;99;99;99;1;muzikant/docent
67;7;Sander;1;99;99;99;99;99;99;99
67;8;Lotte;2;99;99;99;99;1;99;scholier
68;1;Vincent;1;1;2;1;2;6;2;bakker/bokser
68;2;Mia;2;1;2;1;2;2;1;student
68;3;Chris;1;1;2;1;2;99;99;99
68;4;Eva;2;3;99;99;99;99;99;99
68;5;Dirk;1;99;99;99;99;99;99;99
68;6;Emile;1;1;99;1;99;4;1;hoogleraar
68;7;Herman;1;1;2;1;2;2;2;99
68;8;Sanne;2;1;99;1;2;2;99;99
68;9;Mei-Lin;2;1;99;1;2;2;99;99
68;10;Cor;1;1;99;1;2;4;1;hotelmanager
68;11;Rinus;1;1;99;1;2;4;2;bakker
68;12;Anke;2;1;99;1;2;4;99;99
69;1;Eliza;2;1;99;1;3;3;1;muzikant
69;2;Twan;1;1;1;1;3;2;1;directeur
69;3;Nathalie;2;1;99;1;3;3;1;teamleider ziekenhuis
69;4;Jim;1;1;99;1;3;2;1;journalist
69;5;Niels;1;1;99;1;3;99;1;dokter
69;6;Ellen;2;1;99;1;3;99;1;verpleger
69;7;Levi;1;1;99;1;3;99;1;teamleider ziekenhuis
69;8;Erik;1;1;99;1;3;99;99;manager inkoop
69;9;Meg;2;1;3;1;3;99;99;huismoeder/coach
69;10;Jan;1;1;99;1;3;99;99;99
69;11;Froukje;2;1;99;1;3;6;99;99
69;12;Arnout;1;1;99;1;3;99;99;99
69;13;Juanita;2;1;99;1;3;3;1;bestuurder ziekenhuis
69;14;Ruby;1;1;3;1;3;1;1;scholier
69;15;Robin;2;1;3;1;3;1;1;scholier
69;16;Robert;1;1;99;1;3;99;1;bestuurder ziekenhuis
69;17;Betty;2;1;99;1;3;3;99;99
69;18;Bobby;1;1;99;1;3;6;99;99
69;19;Gabi;2;1;99;1;3;1;99;99
69;20;Jozias;1;1;99;1;99;99;1;headhunter
69;21;Bern;1;1;99;1;99;3;99;99
69;22;Bennie;1;1;99;1;99;1;99;99
69;23;Jan;1;1;99;1;3;3;99;99
69;24;Martin;1;1;99;1;99;4;1;professor
69;25;Vlaskamp;2;1;99;1;99;5;1;hoofd verloskunde/gynaecoloog
69;26;Katja;2;1;99;1;3;2;1;medisch secretaresse
70;1;Abel;1;1;3;1;3;1;1;student
70;2;Dina;2;1;1;1;3;2;2;hulp kindertehuis/huisvrouw
70;3;Lieuwe;1;1;3;1;3;99;1;docent
70;4;opa;1;1;3;1;3;99;99;99
70;5;oma;2;1;3;1;3;99;99;99
70;6;Elena;2;99;99;1;3;3;1;directeur
70;7;Digna;2;1;3;1;1;1;1;tekenaar/student
70;8;Gregoor;1;1;1;1;1;2;1;fotograaf
70;9;Marinus;1;5;99;1;3;1;2;scholier
70;10;Irma;2;5;99;1;3;1;99;scholier
70;11;Toni;1;1;3;1;3;1;99;scholier
70;12;Job;1;1;3;1;3;1;99;scholier
70;13;Padmos;1;1;99;1;99;6;1;bankdirecteur
70;14;Dave;1;1;3;1;3;1;2;muziekant
70;15;Antona;2;1;3;1;3;1;99;scholier
70;16;Otto;1;1;3;5;9;2;1;zendeling
70;17;Danker;1;1;3;1;3;1;2;muziekant
70;18;Aleid;2;1;3;1;3;99;2;pottenbakker
70;19;Denise;2;1;3;1;3;1;99;scholier
70;20;Watse;1;1;3;1;3;1;99;scholier
71;1;Hella;2;1;2;1;1;5;1;kunstenaar
71;2;Freek;1;1;3;1;1;6;1;cabaratier
71;3;Eva;2;1;99;1;1;6;1;kunstenaar
71;4;Eli;1;1;99;1;1;6;99;99
71;5;Ro;2;1;99;1;1;6;99;99
71;6;Roos;2;1;3;1;99;3;1;bioloog
71;7;Maggie;2;1;99;1;99;1;99;99
71;8;Fred;1;1;99;3;99;5;1;kunstenaar/matroos
71;9;Vera;2;1;3;1;99;99;99;99
71;10;Jet;2;1;3;4;10;99;1;vroedvrouw/psycholoog
71;11;Marie;2;1;3;1;3;6;99;99
71;12;Wim;1;1;3;1;3;6;1;theoloog
71;13;Otis;1;1;3;1;3;1;99;99
71;14;Lia;2;1;99;1;99;2;99;99
71;15;Hetty;2;1;99;1;99;99;99;99
71;16;Jopie;1;1;3;1;3;99;99;voddenboer/kunstschilder
71;17;Jork;1;1;3;1;3;6;99;99
71;18;Elly;2;1;3;1;99;1;1;student
72;1;Herman;1;1;1;1;1;5;1;journalist
72;2;Laila;2;5;99;1;1;2;2;prostituee
72;3;Mohammed;1;5;99;1;1;2;99;penningmeester moskee
72;4;El Hamn;1;5;99;1;1;99;2;slager
72;5;Aisha;2;5;99;1;1;1;99;99
72;6;Olga;2;1;99;1;1;99;1;sociaal medewerker
72;7;Hélène;2;1;99;1;1;99;1;redacteur
72;8;Paultje;1;1;99;1;1;5;1;journalist
72;9;Koos;1;1;99;1;1;99;99;politieagent
73;1;ik;1;1;3;1;3;1;99;scholier
73;2;oma;2;99;99;99;99;99;99;99
73;3;vader;1;99;99;1;3;99;1;bankier
73;4;moeder;2;99;99;1;3;99;99;kleuterdocent
73;5;Charlotte;2;1;3;1;3;1;99;scholier
73;6;Anna;2;1;3;1;3;1;99;scholier
73;7;Esther;2;1;99;1;3;1;99;scholier
73;8;Richard;1;1;99;1;3;1;99;scholier
73;9;Van Stipriaan;1;99;99;99;3;99;1;docent
73;10;Pieter;1;1;99;99;99;1;99;scholier
73;11;Fausto;1;1;3;3;7;1;2;herder
73;12;Tom;1;1;99;1;3;1;99;scholier
73;13;Cindy;2;1;99;1;3;1;99;scholier
73;14;Oscar;1;1;99;1;3;1;99;scholier
73;15;Johnnie;1;1;99;1;3;1;99;scholier
73;16;Claudia;2;1;99;1;3;1;99;scholier
74;1;Oscar;1;1;99;3;6;5;1;diplomaat
74;2;Kate;2;99;99;3;6;5;1;verpleger
74;3;Emma;2;1;99;3;6;2;2;huisvrouw
74;4;Carl;1;3;99;3;6;2;1;diplomaat
74;5;Matteous;1;6;12;3;6;1;2;soldaat
74;6;Morton;1;3;6;3;6;99;1;majoor/intelligence advisor
