2,1,Eus,1,5,99,1,3,1,1,scholier/student/kok/crimineel,0.5,0.08389724310776941,183732.41351351351,0.3607237585876782,0.2182184034212662,1,1,1,1,1
2,7,Osman,1,99,99,1,99,99,99,werkloos,0.05,0.0,138736.7204081633,0.012048731787362044,0.21821753431661559,0,0,0,0,0
3,1,Arthur,1,1,99,6,12,4,1,schrijver/docent,0.5,0.1607142857142857,206115.42857142855,0.5743981024489687,0.3333337953963259,1,1,1,2,2
3,4,Doron,1,5,10,6,12,4,1,fotograaf,0.75,0.5,288561.60000000003,0.15643683886559068,0.3333333333324879,1,1,1,0,0
3,5,Jorge,1,3,99,6,12,4,2,clown,0.25,0.0,144280.80000000002,0.18952663162160346,0.3333330560959631,0,0,0,0,0
4,1,Elgin,1,3,7,5,99,3,1,adel/ambassadeur,0.9166666666666666,0.029671717171717175,237813.9041666667,0.533054508663165,0.27735105697766405,3,2,1,3,3
4,2,Mary,2,3,7,4,99,1,1,socialite,0.8333333333333333,0.0808080808080808,279781.0637254902,0.4471660442228341,0.27735064538964377,2,3,3,2,2
4,12,Emma,2,3,99,3,6,99,2,adel,0.3333333333333333,0.0030303030303030307,216194.45833333334,0.16355638366643022,0.27734988101068275,0,0,0,0,0
4,13,Sebastiani,2,3,8,5,8,99,1,adel,0.3333333333333333,0.0202020202020202,250330.4254385965,0.10476809576289375,0.2773497634137565,0,0,1,0,0
5,1,Tello,1,5,99,6,99,1,1,soldaat,0.5454545454545454,0.0,144358.58585858584,0.4717501179276555,0.2886756283502228,1,0,1,1,1
5,4,Hendrik,1,99,99,3,6,4,1,vioolbouwer,0.9090909090909092,0.4645454545454545,259845.45454545453,0.3274795004191814,0.2886754936891373,1,1,1,1,1
5,12,Hilda,2,99,99,3,6,4,99,99,0.18181818181818182,0.0,125731.6715542522,0.05377604505769012,0.28867468572578137,0,0,0,0,0
6,1,Ik,1,99,99,2,4,99,1,beeldhouwer/interim-manager,0.6666666666666666,0.29166666666666663,165097.7142857143,0.6749079093830448,0.31624068778999853,1,1,1,1,1
6,2,Joy,2,1,99,2,4,1,99,danser/kunstenaar,1.0,0.0,67981.41176470587,0.705015557883921,0.31625316432717837,1,0,1,1,1
6,3,Hoeka,1,2,99,2,4,99,99,eigenaar herberg,0.3333333333333333,0.1111111111111111,144460.5,0.13283073441179494,0.3162245972230263,0,0,0,0,0
6,4,Peter,2,2,99,2,4,3,99,99,0.2222222222222222,0.0,119553.51724137932,0.07475441857722202,0.31622287323406784,0,0,0,0,0
7,1,Adriaan,1,1,99,1,3,99,1,wijnhandelaar,1.0,0.2833333333333333,140226.875,0.37028851033873855,0.40824816915771933,1,1,1,1,1
7,6,Maurizio,1,3,99,3,99,3,2,hulp slagerij,0.8,0.03333333333333333,124646.11111111111,0.28538743373127434,0.4082478052400858,0,0,0,0,0
8,2,Tony,1,3,6,3,6,6,1,eigenaar autobedrijf,0.25,0.0,27102.25,0.7071067811865475,0.44721376050960693,1,0,1,0,1
8,4,De Rus,1,3,99,3,99,99,1,investeerder,0.0,0.0,0.0,1.696871558596564e-16,0.44721334798541795,0,0,0,1,0
14,1,Posthumus,1,1,3,1,1,4,1,ambtenaar,0.8333333333333333,0.022211847702043784,177494.85,0.4948325626970825,0.22941725836304272,2,1,1,2,2
14,3,Merel,2,1,3,1,1,1,1,journalist,0.611111111111111,0.1621259278122023,229025.61290322582,0.217923402752098,0.2294157461153821,1,1,2,1,1
14,4,Onno,1,1,99,1,1,4,1,directeur,0.2777777777777778,0.07459940205038243,191886.32432432432,0.05266187233017343,0.22941510631663425,1,1,1,1,1
14,6,Rachid,1,5,99,1,1,2,1,veiligheidsdienst medewerker,0.3333333333333333,0.08413547237076649,173165.7073170732,0.08522245103983994,0.22941551346010022,1,1,1,1,1
14,7,Ben,1,1,99,1,1,2,1,veiligheidsdienst medewerker,0.5555555555555556,0.09731441398108064,221868.5625,0.15758394377242554,0.22941586244098067,1,1,1,1,2
14,8,Najib,1,5,99,1,1,99,1,eigenaar meubelzaak,0.7222222222222222,0.19550641805543767,221868.5625,0.23839206328326173,0.22941615325840564,5,6,4,5,5
14,10,Alami,1,5,99,1,1,99,99,99,0.1111111111111111,0.0,122410.24137931035,0.02830654954152269,0.22941498998959056,0,0,0,0,0
14,11,Lisette,2,1,99,1,1,99,1,teamleider,0.38888888888888884,0.0009337068160597572,165111.48837209304,0.12648464662226422,0.22941568795068792,1,1,1,1,1
14,19,Haddad,1,5,99,1,1,99,99,99,0.611111111111111,0.09133208839091192,208817.4705882353,0.18144073055387477,0.2294157461148512,1,1,1,1,1
16,1,ik,1,1,3,1,2,3,99,postbode/fondsenwerver/drugsdealer,1.0,0.18915343915343913,197727.75,0.5122660457378988,0.316229223387052,2,2,0,2,2
16,2,Ernst,1,1,2,1,2,1,2,werkloos,0.7777777777777777,0.0,186096.70588235292,0.4214763371427311,0.31622841373816607,0,0,0,1,1
16,4,moeder,2,1,99,1,2,4,99,student,0.7777777777777777,0.031084656084656083,186096.70588235292,0.4586104558515008,0.3162285936608971,1,0,1,1,1
16,6,Kaiser,1,1,2,1,2,1,99,drugsdealer,0.7777777777777777,0.049603174603174593,210909.59999999998,0.14952765677679364,0.3162272442397232,0,1,2,0,0
16,7,Kemal,1,5,99,1,1,1,2,fondsenwerver/krantenbezorger/afwasser/drugsdealer,0.8888888888888888,0.10152116402116401,210909.59999999998,0.17592332064641394,0.3162274241620448,1,1,1,1,1
16,8,Boy,1,1,3,1,1,1,1,student,0.3333333333333333,0.053240740740740734,186096.7058823529,0.0531485995224981,0.3162267044721955,0,1,0,0,0
17,1,Bram,1,1,1,1,1,3,1,docent,0.75,0.08333333333333331,104248.0,0.48318003948023275,0.3333339775707495,1,0,0,2,2
17,3,Harry,1,1,99,1,1,1,1,schooldirecteur,0.75,0.30357142857142855,104248.00000000001,0.42742119500075104,0.33333380703734206,0,1,1,0,0
17,8,Wim,1,1,1,1,1,3,99,ambtenaar/'dienst migratie preventie',0.5,0.11904761904761903,111694.2857142857,0.3491928582442749,0.3333332954373814,0,1,1,0,0
20,1,Geeske,2,1,3,1,3,4,2,huisvrouw,0.7692307692307693,0.0021367521367521365,109478.54251012144,0.46203441830576686,0.2672627667923556,1,0,0,1,1
20,12,Jorrit,1,1,3,1,3,4,2,99,0.6153846153846154,0.018620268620268624,130005.76923076922,0.2874775666372946,0.2672614819400131,0,1,1,0,0
25,2,Henkie,1,6,3,1,99,99,99,pooier,0.8,0.0,37674.28571428572,0.45454154998643886,0.4082488924779943,0,0,0,0,1
25,3,Marie,2,99,99,1,99,99,99,verpleger,0.8,0.1,49447.5,0.4618761971152811,0.40824863447635595,0,1,1,1,0
29,2,Barna,2,5,8,1,8,2,99,verpleegkundige,1.0,0.0,33509.333333333336,0.7026121512216552,0.27737627616421134,1,0,1,1,1
29,4,Edison,1,5,99,1,8,99,1,tandarts,0.6666666666666666,0.16982323232323232,203393.86046511628,0.4900557484773415,0.27735390104986307,1,1,1,1,1
29,7,Atto,2,5,99,5,8,3,1,arts,0.5,0.0,134552.86153846153,0.29739136033574426,0.27735055196075,0,0,0,1,1
29,8,Meré,1,5,99,5,8,99,99,99,0.5,0.09595959595959595,186083.7446808511,0.1657560145066054,0.2773481162789764,0,1,1,0,0
33,1,Martin,1,1,99,1,1,3,1,rechercheur,0.7142857142857142,0.0,109533.36263736263,0.46180996779906025,0.35355393329145346,3,0,1,3,3
33,2,Esther,2,1,99,1,2,99,1,rechercheur,0.8571428571428571,0.30952380952380953,158214.85714285713,0.5454333208065939,0.35355418867923843,2,2,2,2,2
33,4,Van Veenstra,2,1,99,1,2,99,2,crimineel,0.0,0.0,0.0,-1.312492930797677e-16,0.3535525286588898,0,0,0,0,0
33,7,Bakels,1,1,99,1,99,99,99,rechercheur,0.42857142857142855,0.023809523809523808,129448.51948051948,0.21159220906676607,0.3535530394349209,0,1,1,0,0
33,8,Mats,1,3,99,1,99,1,99,99,0.42857142857142855,0.14285714285714285,142393.37142857144,0.16240119393729072,0.35355291174095926,0,1,1,0,0
36,2,Klaas,1,1,99,1,1,6,2,automonteur/antiekhandelaar/plantensorteerder,1.0,0.1037037037037037,123919.99999999999,0.5296801291469032,0.3015130298485484,2,1,1,2,2
36,3,Nel,2,1,99,1,1,6,2,hulp stomerij,0.9,0.20925925925925928,144573.33333333328,0.4785756999542471,0.3015124505378913,2,3,3,2,2
36,9,Wim,1,1,99,1,1,6,99,eigenaar verhuisbedrijf,0.4,0.0962962962962963,130115.99999999999,0.15596999426733782,0.30151082846160454,0,0,0,0,0
36,11,Cor,1,1,99,3,6,6,99,99,0.2,0.03333333333333333,113144.34782608695,0.07648031299599599,0.3015104808734471,0,0,0,0,0
37,4,Bartje,2,99,99,99,99,99,2,huishoudhulp,0.6153846153846154,0.22649572649572647,179726.23809523814,0.3637030460268683,0.26726163643588075,0,1,1,1,1
37,7,Ahab,1,99,99,99,99,99,1,hulp leider van het volk,0.46153846153846156,0.08653846153846152,157260.4583333333,0.10200121976697586,0.2672608999913138,1,1,1,1,1
37,8,Mirjam,2,99,99,99,99,99,99,99,0.15384615384615385,0.0,117945.34375,0.04763121831034962,0.2672605317706949,0,0,0,0,0
37,11,Gabriël,1,99,99,99,99,99,99,engel,0.46153846153846156,0.0,121750.0322580645,0.2857602310585788,0.26726136026915626,0,0,0,0,0
37,14,Michaël,1,99,99,99,99,99,99,engel,0.6153846153846154,0.1111111111111111,164097.86956521744,0.30532925592263954,0.2672614523243506,1,1,1,1,1
38,1,Adriaan,1,1,3,1,2,1,1,arts,0.8333333333333333,0.27626262626262627,312351.4285714286,0.3968542559347286,0.277350550865433,1,1,1,1,1
38,6,Oosterling,1,6,99,1,3,6,1,arts,0.6666666666666666,0.2565656565656565,312351.4285714286,0.26669349441946233,0.2773501956885811,1,1,1,1,1
38,7,Sieme,1,1,99,1,3,99,2,klusser,0.5,0.06060606060606061,252283.84615384619,0.22514340431511032,0.2773500942094248,1,1,1,1,1
38,13,Piechler,1,3,99,1,3,99,1,arts,0.16666666666666666,0.011868686868686869,234263.57142857145,0.040110925350592117,0.27734973903217375,0,0,0,0,0
39,2,Suzanna,2,1,99,1,2,1,99,scholier,0.9,0.2,108699.57000000002,0.5331327992610162,0.3015128968976394,2,2,1,1,2
39,4,Deborah,2,1,3,1,2,4,2,administratief medewerker,0.4,0.008888888888888889,103523.40000000002,0.2570960728448455,0.3015112118130927,0,0,0,1,1
39,5,Egbert,1,1,99,1,99,3,1,wiskundige/natuurkundige,0.7000000000000001,0.16666666666666669,120777.3,0.3776177498948619,0.30151177350873687,1,1,0,1,1
39,6,Steven,1,1,99,1,99,4,99,99,0.6000000000000001,0.08481481481481482,127881.84705882355,0.33157128327483676,0.30151154883055453,1,0,2,1,1
39,7,Leon ,1,1,99,1,99,4,1,kunstenaar,0.0,0.0,0.0,4.944694236210909e-17,0.3015104254374246,0,0,0,1,0
39,9,Marie-Marie,2,1,99,1,99,99,99,99,0.4,0.09925925925925927,108699.57000000002,0.21605541601690237,0.3015110994735202,0,2,1,0,0
39,10,Andrea,2,1,99,1,99,1,99,scholier,0.1,0.0,60388.65,0.08984083022636889,0.30151065011673706,0,0,1,0,0
40,1,Sjoerd,1,1,3,1,3,1,99,scholier,0.3333333333333333,0.172979797979798,164165.06944444444,0.21513823759029752,0.2773500544320549,0,1,1,0,0
40,2,Ruurd,1,1,3,1,3,3,2,fabrieksmedewerker,0.5,0.11742424242424243,155524.80263157893,0.3820571091518797,0.2773503383551499,1,1,1,0,0
40,3,Mengsje,2,1,3,1,3,3,99,huisvrouw,0.6666666666666666,0.20959595959595959,184685.70312500003,0.5480961612999665,0.27735071691903956,1,0,1,1,1
40,4,Loulou,2,1,99,1,3,3,99,99,0.41666666666666663,0.2272727272727273,173821.83823529416,0.186067506318256,0.27735014907278516,0,1,0,0,0
40,8,Netta,2,1,99,1,3,3,99,99,0.41666666666666663,0.04797979797979797,140712.91666666672,0.4460505704255379,0.277350432996203,1,0,0,2,2
41,2,Heather,2,2,99,99,99,99,2,99,1.0,0.0,5077.2558139534885,0.5956847464127782,0.5000056695265179,0,0,0,1,1
41,4,vader,1,99,99,99,99,4,99,99,1.0,0.0,5745.315789473684,0.309695666209312,0.49997990329368996,0,0,1,0,0
42,2,Verena,2,3,99,4,99,1,1,dichter,1.0,0.1282774917390302,521018.9090909091,0.3969916620234439,0.25819944688263713,2,2,2,2,2
42,3,Harm,1,99,99,4,6,2,99,kunstenaar,0.8571428571428571,0.03213581290504367,440862.1538461538,0.39089882486611377,0.2581993838108124,2,2,2,3,3
42,4,Parker,1,99,99,4,6,99,2,tuinman/crimineel,0.8571428571428571,0.006868131868131869,382080.5333333333,0.32390764743490547,0.2581992576666083,0,0,0,0,0
42,6,Muriel,2,99,99,4,99,1,1,kunstenaar,0.9285714285714285,0.06473654550577627,477600.6666666667,0.3844251635970001,0.2581993838107739,1,0,0,1,1
42,7,Zadok,1,99,99,4,99,1,1,student,0.6428571428571428,0.008791208791208793,409372.0,0.33495469037127423,0.2581990999873064,0,0,0,0,0
42,11,Henry,1,99,99,4,99,99,99,drugdealer,0.5,0.15654025461717772,545829.3333333334,0.08061725070525415,0.25819850080285084,0,1,1,0,0
42,13,Hugo,1,99,99,4,99,99,1,filosoof,0.6428571428571428,0.08978201285893596,521018.9090909091,0.13516545731471263,0.25819865848283063,0,1,1,0,0
45,1,Johan,1,6,3,1,1,3,1,student/kunstenaar/caberatier/president,1.0,0.6174865538501902,147173.4,0.5757657615593225,0.2773516463102566,1,1,0,1,1
45,12,Rijnders,1,1,99,1,99,5,99,politicus,0.08333333333333333,0.0,94950.58064516127,0.06645372010512321,0.27734949796707487,0,0,1,0,0
46,1,Walter,1,3,7,1,1,2,1,fabrieksmanager/medewerker de Joodsche Raad/verzetsstrijder/zakenman,0.8666666666666667,0.2285714285714286,141832.88306010928,0.6094868559386019,0.2500040777572594,4,4,1,3,4
46,2,Hanna,2,3,99,1,1,2,99,99,0.5333333333333333,0.23968253968253975,211019.6552845529,0.4251571304681705,0.2500010949615549,1,1,1,1,1
46,4,Aus der Fünten,1,3,99,1,1,99,1,commandant,0.0,0.0,0.0,1.344618331109925e-18,0.2499987917647347,0,0,0,1,0
46,5,Fanny,2,99,99,1,1,1,2,crèchemedewerker,0.6,0.19523809523809527,201204.78759689923,0.3231984058784552,0.250000906172205,1,1,1,1,1
46,7,Simon,1,99,99,1,1,1,99,99,0.5333333333333333,0.13333333333333336,201204.78759689923,0.23175963679023173,0.25000056635360585,1,1,1,1,1
46,8,Helmut,1,3,99,3,99,99,99,soldaat,0.06666666666666667,0.0,80857.9987538941,0.0005165684986067111,0.24999882952162503,0,0,1,0,0
46,10,Lages,2,2,99,2,99,99,99,Sturmbannführer,0.13333333333333333,0.12380952380952381,92040.48794326244,0.03073746855699131,0.24999894279460547,0,0,1,0,0
46,15,Gemmeker,1,3,99,1,1,99,1,commandant,0.26666666666666666,0.006349206349206349,160218.62716049384,0.09857546728604255,0.24999924485402192,0,0,1,0,0
46,16,Henneicke,1,1,1,1,1,99,99,collaborateur,0.4,0.06031746031746031,192262.35259259256,0.0905590471000025,0.24999928261015386,0,0,1,0,0
49,1,Mos,1,1,1,1,1,1,99,99,0.14285714285714285,0.0,65358.006493506495,0.17104427240156034,0.25819857182333533,0,0,0,1,1
49,2,Beer,1,1,1,1,1,1,99,99,0.7857142857142857,0.19743589743589743,102705.43877551022,0.573720610319001,0.25820073948386496,1,1,0,1,1
49,3,Lind,2,1,99,1,1,4,99,99,0.42857142857142855,0.20219780219780223,102705.43877551022,0.23911763768895028,0.2581990053550368,1,1,0,1,1
49,9,Jens,1,3,99,6,99,1,2,werkloos,0.14285714285714285,0.0,63435.71218487395,0.02184141480300653,0.258198427310126,0,0,0,0,0
49,10,Bernd,1,1,99,1,99,5,2,wietteler/werkloos,0.21428571428571427,0.06538461538461539,82954.39285714284,0.05632981101075322,0.2581985718211515,1,1,1,1,1
49,11,Rommel,1,6,99,6,99,1,99,horecatechnicus,0.2857142857142857,0.10164835164835166,82954.39285714284,0.12072614501917678,0.2581987163327432,1,1,0,1,1
49,12,Dick,1,1,99,1,99,4,99,winkeleigenaar,0.14285714285714285,0.004945054945054945,79882.00793650794,0.10951634497796277,0.2581984273117436,0,1,3,0,0
50,1,Motke,1,1,99,1,99,6,1,ondernemer,0.6363636363636364,0.07151515151515152,220942.15,0.300175798830817,0.2886752423861228,3,3,2,1,1
50,5,Aron,1,1,99,1,99,6,1,ondernemer,0.8181818181818182,0.07393939393939393,210421.09523809524,0.4100293196792506,0.28867560169152223,0,0,0,1,1
50,6,Levine,2,3,99,1,99,4,1,hoogleraar,0.4545454545454546,0.0,163660.85185185182,0.39171048921512797,0.28867538610882637,0,0,0,1,1
50,7,Sari,2,99,99,1,99,99,99,99,0.5454545454545454,0.0,184118.45833333334,0.3593541020302704,0.28867531424765347,0,0,0,1,1
50,9,Roosje,2,1,99,1,99,1,2,fabrieksmedewerker,0.8181818181818182,0.3327272727272727,259931.9411764706,0.3537339756149149,0.2886754579694447,1,2,2,1,1
50,11,Bertha,2,1,99,1,99,99,2,fabrieksmedewerker,0.4545454545454546,0.049090909090909095,220942.15,0.1524077571250629,0.28867488308068756,0,0,0,0,0
52,1,Maas,1,1,2,1,2,6,1,journalist/redacteur,0.8095238095238095,0.31134920634920643,424686.4829931972,0.41922179721271613,0.21320131750488885,3,3,3,3,3
52,4,Rinus,1,1,2,1,2,6,2,hulp drukkerij,0.3333333333333333,0.0,191793.89554531488,0.4508229085781405,0.21320109543850876,1,0,0,1,1
52,12,Streefkerk,1,1,99,1,2,99,1,onderdirecteur,0.3333333333333333,0.054365079365079366,339749.1863945578,0.03686713182061169,0.21320067597979078,0,0,0,0,0
52,19,Griet,2,1,2,1,2,6,1,naaister,0.2857142857142857,0.004682539682539683,264249.3671957671,0.31717851653395124,0.21320087337212865,0,1,1,0,0
52,21,Violet,2,1,99,1,2,6,99,99,0.14285714285714285,0.0,297280.5380952381,0.030414321096177543,0.2132005772836218,0,0,0,0,0
52,22,Jan,1,1,99,1,2,99,1,hoofd afdeling berekeningen,0.23809523809523808,0.06253968253968253,321384.3655083654,0.10036649395459177,0.21320065130574853,0,0,0,0,0
57,2,grootvader,1,1,3,1,2,6,1,advocaat,0.7857142857142857,0.14285714285714288,197759.33333333334,0.4242078301584504,0.258199742754157,1,1,1,1,1
57,7,Frits,2,1,99,1,2,1,1,student ,0.42857142857142855,0.15384615384615385,189848.96000000002,0.17587223661990173,0.2581986003338325,1,1,1,1,1
57,12,Fenerik,1,1,99,1,99,99,1,secretaris,0.21428571428571427,0.0,143824.9696969697,0.09110262944786718,0.25819829568777014,0,0,0,0,0
57,15,Krishnamurti,1,5,99,99,99,6,99,spiritueel leraar,0.3571428571428571,0.01556776556776557,175786.0740740741,0.05465489729524985,0.2581982956870512,0,0,0,0,0
58,1,Daniël,1,1,1,1,1,1,1,student,0.125,0.0,148178.80000000002,0.06775927536257435,0.33333296340952423,0,0,0,0,0
58,9,Hervé,1,1,99,1,99,99,1,kunstenaar,0.125,0.0,148178.80000000002,0.0677592753625745,0.33333296340952423,0,0,0,1,0
59,1,Titus,1,2,5,2,4,1,1,student,0.6428571428571428,0.031135531135531136,128260.00000000001,0.4192286489522174,0.2581996067910744,0,1,1,0,0
59,2,Pieter,1,2,5,2,4,1,1,student,0.6428571428571428,0.0,112868.79999999999,0.4415514734442893,0.25819976496217184,0,0,0,2,2
59,3,Roos,2,2,99,2,4,1,1,student,0.7142857142857142,0.22893772893772893,165983.5294117647,0.31390895160476684,0.25819936953319267,2,2,2,1,1
59,7,Edith,2,2,99,2,5,99,99,99,0.6428571428571428,0.003663003663003663,122683.47826086955,0.3757934771513229,0.2581995277048958,1,1,1,1,1
59,9,Frans,1,2,99,2,4,1,1,student,0.42857142857142855,0.0,112868.8,0.2829047085846022,0.2581990531910461,0,0,0,0,0
59,11,vader Donckers,1,2,99,2,5,4,99,99,0.0,0.0,0.0,-7.92219436355714e-17,0.25819818324693333,0,0,0,0,0
60,1,Boris,1,1,3,1,3,1,99,scholier,0.75,0.10101010101010101,106935.1875,0.5070764804084865,0.2773516552251558,6,4,2,5,6
60,3,Marie,2,1,3,1,3,4,99,99,0.5,0.0,95053.49999999997,0.4479892885575897,0.27735099871447233,0,0,1,0,0
60,4,Sjef,1,1,3,1,3,99,99,99,0.5,0.10101010101010101,106935.18749999997,0.41846163387565527,0.27735077987734763,0,0,0,0,0
60,5,Wilma,2,1,3,1,3,99,2,hulp bakkerij,0.5,0.19696969696969696,131612.53846153844,0.19838540625037296,0.27735012336182946,0,1,1,0,0
60,8,Maurice,1,1,3,1,3,1,99,scholier,0.41666666666666663,0.0,77771.04545454544,0.29615278345967483,0.2773503422006809,0,0,1,0,0
60,9,Jeroen,1,1,3,1,3,1,99,scholier,0.41666666666666663,0.0,77771.04545454544,0.2961527834596746,0.2773503422006809,0,0,1,0,0
60,13,Van de Venne,2,1,3,1,3,99,1,docent,0.0,0.0,0.0,2.0696023041617798e-18,0.2773491385911855,0,0,0,1,0
61,1,Bas,1,1,3,1,1,4,1,docent,0.7619047619047619,0.025472925767043412,251673.68421052626,0.3736724977018731,0.2132016582567342,0,0,0,1,1
61,3,Johan,1,1,3,1,1,4,1,arts,0.7619047619047619,0.06737879497277993,273245.71428571426,0.3029710932921631,0.2132012760919371,0,1,1,0,0
61,4,Reindert,1,1,2,1,1,4,1,kunstenaar,0.7142857142857142,0.01826316074215234,251673.68421052632,0.3263682458323577,0.2132014034801943,1,0,0,1,1
61,5,Ella,2,1,2,1,3,4,1,kunsthistoricus,0.7619047619047619,0.024459369074583584,265655.5555555555,0.31223681980767753,0.21320136101727277,4,2,2,4,4
61,11,Medy,2,1,99,99,99,4,99,99,0.47619047619047616,0.019516451654885972,265655.5555555555,0.18852869066982994,0.2132006816131833,0,1,1,0,0
61,12,Rosa,2,1,99,99,99,1,99,99,0.47619047619047616,0.06468892010245395,281282.3529411764,0.13284711934578144,0.21320055422405498,0,1,1,0,0
61,13,Tamar,2,1,99,99,99,1,99,99,0.5714285714285714,0.02520438944808692,258475.67567567562,0.18841613283781145,0.21320085146337264,0,1,0,0,0
61,19,Linus,1,1,99,1,99,1,99,99,0.2857142857142857,0.018489517018928786,227704.76190476186,0.0877420939311344,0.21320025698483877,0,0,0,0,0
62,3,Katja,2,1,3,1,3,6,99,99,0.8333333333333333,0.0,149288.86956521738,0.4541129500855235,0.27735169744194854,1,0,1,1,1
62,7,Cas,1,1,3,1,3,99,2,smid,0.3333333333333333,0.09090909090909091,143068.5,0.16657586457678134,0.27734961346579634,0,1,0,0,0
66,1,Mehmet,1,5,9,5,9,1,99,scholier/herder/groenteman,0.6428571428571428,0.06355311355311356,246018.8571428572,0.3949905790954153,0.2581992593923701,2,2,1,2,2
66,2,Selim,1,5,12,5,12,5,2,herder,0.7142857142857142,0.1728937728937729,284863.9398496241,0.36698032242390266,0.25819921032435905,1,1,0,1,1
66,3,Asme,2,5,12,5,12,3,2,huisvrouw,0.0,0.0,0.0,-2.8621273295183233e-17,0.2581984252369203,0,0,0,0,0
66,4,Yusuf,1,5,12,5,12,1,2,ober,0.5,0.0021978021978021982,246018.8571428572,0.223159622558194,0.2581989649843975,1,0,0,1,1
66,5,Hemo,1,5,12,5,12,6,2,herder,0.5714285714285714,0.03974358974358975,257734.0408163266,0.26570700267656894,0.2581990140524831,1,0,0,1,1
66,9,Atilla,1,5,9,5,9,99,2,slager,0.5714285714285714,0.08864468864468865,270620.7428571429,0.3163544380208801,0.25819906312054064,2,2,2,2,2
66,10,Wusar,1,5,9,5,9,99,2,boer,0.42857142857142855,0.05897435897435899,284863.9398496241,0.13025007789615697,0.2581987196446877,1,3,4,1,1
66,12,Hakan,1,5,9,5,9,1,99,scholier,0.3571428571428571,0.0,193300.53061224494,0.30635577932893276,0.25819901405265094,0,0,0,0,0
67,1,Weijntje,2,99,99,99,99,1,1,scholier/muzikant/actrice,0.8571428571428571,0.034920634920634915,106561.71428571429,0.4158251521956191,0.3535538882665782,1,1,1,1,1
67,2,Sijmen,1,99,99,99,99,99,1,fotograaf,0.7142857142857142,0.025396825396825393,100953.2030075188,0.4150737648764075,0.3535536986772336,2,3,1,1,2
67,3,moeder,2,99,99,99,99,99,2,huisvrouw,0.8571428571428571,0.009523809523809525,100953.2030075188,0.46996072947529954,0.35355407785686327,1,0,0,1,1
67,4,Laura,2,99,99,99,99,1,99,scholier,0.7142857142857142,0.025396825396825393,112830.05042016807,0.4236144137541167,0.35355369867736064,0,0,1,1,1
